word	kept	dropped	passes	tier
役立つ	34	13	34 | 34 | 13 34	jmdict
役立てる	15 34	38	34 38 | 15 34 | 15 34	jmdict
往なす	35	15	35 | 15 35 | 35	jmdict
征く	15 34	17	17 34 | 15 34 | 15 34	jmdict
待たせる	16	34	16 | 16 | 16 34	jmdict
待ちあぐむ	30	16	30 | 16 30 | 30	jmdict
待ちかねる	30	16	30 | 16 30 | 30	jmdict
待ちくたびれる	30	16	30 | 16 30 | 30	jmdict
待ち受ける	35	15 16 34	15 35 | 16 35 | 34 35	jmdict
待ち合わせる	35	15	15 35 | 35 | 35	jmdict
待ち暮らす	33	16	33 | 33 | 16 33	jmdict
待ち設ける	34	35	34 | 34 35 | 34	jmdict
待つ	16	30 34	16 34 | 16 30 | 16	jmdict
微笑みかける	30 33	31 35	31 33 | 30 33 35 | 30 33	jmdict
微笑み返す	33 35	31	33 35 | 31 33 35 | 33 35	jmdict
忍ばせる	33	15 30	33 | 15 33 | 30 33	jmdict
忍び入る	15 34	17	15 34 | 15 34 | 15 17 34	jmdict
応じる	35	34	34 35 | 35 | 35	jmdict
怒鳴り出す	31	15	31 | 31 | 15 31	jmdict
怒鳴り散らす	31	30 35	31 | 30 31 | 31 35	jmdict
怒鳴り込む	31 35	34	31 35 | 31 34 35 | 31 35	jmdict
思い切らせる	30 34	36	30 34 | 30 34 | 30 36	jmdict
思い立つ	30	15	30 | 15 30 | 30	jmdict
怠ける	34	33	34 | 33 | 34	jmdict
急かす	16	30 36	16 | 16 30 | 16 36	jmdict
急かせる	16 36	15 34	15 36 | 16 36 | 16 34	jmdict
急がす	15 16	34	15 16 | 15 16 | 16 34	jmdict
急がせる	15	16 36	15 | 15 16 | 15 36	jmdict
急きたてられる	15 36	16	15 | 16 36 | 15 36	jmdict
急き立てる	15	16 34 36	15 36 | 15 16 | 15 34	jmdict
急く	16	30	16 30 | 16 | 16	jmdict
恋い初める	30	15	30 | 30 | 15 30	jmdict
恐れ入る	30	35	30 | 30 | 30 35	jmdict
息つく	33 56	57	33 56 | 56 | 33 57	jmdict
息吹く	56 57	15	56 57 | 56 | 15 57	jmdict
息巻く	30	33	30 | 30 33 | 30	jmdict
恵まれる	37	30	37 | 30 37 | 37	jmdict
恵む	37	35	37 | 35 37 | 37	jmdict
悶える	30	33 56	30 56 | 30 | 30 33	jmdict
惚ける	30	33	30 | 30 | 30 33	jmdict
惚気る	31	35	31 | 31 35	jmdict
惜しむ	30	37	30 | 30 | 30 37	jmdict
惹かれる	30	35	30 | 30 | 30 35	jmdict
意味づける	30 31	32	30 32 | 30 31 | 30 31	jmdict
愚図つく	33	30	33 | 33 | 30	jmdict
愚図る	33	13 30	13 33 | 30 33 | 33	jmdict
愚痴る	31	30	31 | 30 31 | 31	jmdict
愚集む	35	15	35 | 15 | 35	jmdict
愛でる	30	32	30 32 | 30 | 30	jmdict
愛嬌付く	30	33 35	30 35 | 30 33 | 30	jmdict
愛敬付く	30	33 35	30 | 30 35 | 30 33	jmdict
感じる	30	56	30 | 30 56 | 30	jmdict
慈しむ	30	35	30 | 30 | 30 35	jmdict
慎む	34	30 33	33 34 | 34 | 30 34	jmdict
慕い寄る	30 35	15	30 35 | 15 30 | 30 35	jmdict
慣れる	13 30	33	13 33 | 13 30 | 13 30	jmdict
慰む	30	33	30 | 30 33 | 30	jmdict
憑かれる	30	57	30 | 30 | 30 57	jmdict
憑く	12	15 30	12 | 15 30 | 12	jmdict
懐く	30 35	57	30 35 | 30 35 | 30 57	jmdict
懐ける	33 35	30	33 35 | 30 35 | 33	jmdict
懸け隔たる	17	11	17 | 11 17 | 17	jmdict
成さしめる	15 34	36	15 36 | 15 34 | 15 34	jmdict
成り切る	34	15 33	33 34 | 34 | 15 34	jmdict
成り掛ける	15	16	15 | 15 | 15 16	jmdict
我鳴る		30 31 50	30 | 50 | 31	jmdict
戒める	36	30	36 | 30 36 | 36	jmdict
戦い抜く	34 35	15	34 35 | 34 35 | 15 34 35	jmdict
戦ぐ	33	35	35 | 33 | 33	jmdict
戦慄く	30	56	30 | 30 | 30 56	jmdict
戯らす	33	30	30 33 | 33 | 33	jmdict
戯交わす	35	31	35 | 35 | 31 35	jmdict
所帯じみる	13	15 33	13 33 | 13 | 15	jmdict
扇ぎ立てる	15	51	15 | 15 51 | 15	jmdict
手仕舞う	37 38	15 34	37 38 | 34 38 | 15 37	jmdict
手伝う	34	33 35	33 34 | 34 35	jmdict
手向ける	37	35	35 | 37 | 37	jmdict
手折る	15	33	15 | 15 33 | 15	jmdict
手繰り上げる	15	17	15 | 15 17 | 15	jmdict
手繰る	15	33	15 | 15 | 15 33	jmdict
手間取る	16	15	16 | 16 | 15 16	jmdict
手馴れる	30 34	33	30 33 | 30 34 | 34	jmdict
才弾ける	15	30	15 | 15 | 15 30	jmdict
才走る	30	13	13 | 30 | 30	jmdict
打ちのめす	15 34	14 30	15 30 34 | 14 15 34 | 15 34	jmdict
打ちひしぐ	15 30	34 35	15 35 | 15 30 | 30 34	jmdict
打ち上げる	15	32 33 38	15 33 38 | 15 32 | 15	jmdict
打ち付ける	15	33	15 | 15 33 | 15	jmdict
打ち出す	15 32 34	38	15 32 34 | 15 32 38 | 15 32 34	jmdict
打ち切る	15	34	15 34 | 15 | 15	jmdict
打ち合う	35	15	35 | 15 35 | 35	jmdict
打ち合わせる	35	31 38	35 | 35 38 | 31 35	jmdict
打ち噛ます	35	15	15 35 | 35 | 35	jmdict
打ち崩す	15 34	36	15 34 | 15 36 | 15 34	jmdict
打ち抜く	15	34	15 | 15 34 | 15	jmdict
打ち明かす	31	35	31 | 31 35 | 31	jmdict
打ち消す	15	10 31	10 15 | 15 | 15 31	jmdict
打ち滅ぼす	15 34	36	15 34 | 15 36 | 15 34	jmdict
打ち眺める	30	33	30 | 30 | 33	jmdict
打ち萎れる	15	57	15 57 | 15 | 15	jmdict
打ち震える	15 33	56	15 33 | 15 56 | 15 33	jmdict
打ち鳴らす	15 32	31	15 31 | 15 32 | 15 32	jmdict
打って出る	34 35	15	15 34 | 34 35 | 34 35	jmdict
打って掛かる	15 35	34	15 35 | 15 34 35 | 35	jmdict
払いのける	15 34	35	15 34 | 15 35 | 15 34	jmdict
払い出す	37	15	37 | 37 | 15 37	jmdict
払い清める	37	15	37 | 37 | 15 37	jmdict
扱う	33 34	15 38	33 34 38 | 15 33 34 | 33 34	jmdict
扱く	15	38	15 | 15 | 15 38	jmdict
扼す	36	15	36 | 36 | 15 36	jmdict
抑える	14 36	15	14 36 | 15 36 | 14 36	jmdict
投げ上げる	15	17	15 17 | 15 | 15	jmdict
投げ下ろす	15	17	15 17 | 15 | 15	jmdict
投げ入れる	15	37	15 | 15 37 | 15	jmdict
投げ捨てる	15	34 37	15 37 | 15 34 | 15	jmdict
投げ込む	15	17 37	15 17 | 15 | 15 37	jmdict
投げ飛ばす	15	34	15 | 15 34 | 15	jmdict
折り合う	35	13	13 35 | 35 | 35	jmdict
折り返す	15	16 17	15 16 | 15 17 | 15	jmdict
折り重なる	15	17	15 | 15 | 15 17	jmdict
折れる	13 15	34	13 15 | 13 15 34 | 15	jmdict
抜きん出る	15 34	13	15 34 | 13 34 | 15 34	jmdict
抜き去る	15	17 34	15 17 | 15 34 | 15	jmdict
抜き合わせる	35	15	35 | 15 35 | 35	jmdict
抜き放つ	15	34	15 | 15 | 15 34	jmdict
抜け出す	15 17	34	15 17 | 15 17 | 15 34	jmdict
披く	15	32	15 | 15 32 | 15	jmdict
抱える	15	30 33 34	15 30 | 15 33 | 15 34	jmdict
抱え込む	15	33 34 37	15 33 | 15 37 | 15 34	jmdict
抱き抱える	33	15	33 | 15 33 | 33	jmdict
抱き込む	35	15 36	35 | 35 36 | 15 35	jmdict
押さえ込む	15 36	34	15 36 | 15 34 36 | 15 36	jmdict
押しかける	15 35	17	15 17 | 15 35 | 15 35	jmdict
押しとどめる	14 15	36	15 | 14 15 36 | 14 15	jmdict
押しのける	15 35	34	15 35 | 15 34 | 15 35	jmdict
押しまくる	15 34	14	14 15 | 15 34 | 15 34	jmdict
押しやる	15 36	17	15 36 | 15 17 | 15 36	jmdict
押し上げる	15	19 34 37	15 34 | 15 19 | 15 37	jmdict
押し入る	15	17 35	15 35 | 15 | 15 17	jmdict
押し切る	34	15 35	15 34 | 34 | 34 35	jmdict
押し広げる	15	17 19	15 | 15 19 | 15 17	jmdict
押し戻す	15	17 35	15 | 15 17 | 15 35	jmdict
押し渡る	15	17 37	15 | 15 | 15 17 37	jmdict
押し負ける	34 35	15	34 35 | 15 34 35 | 34 35	jmdict
押し込む	15	17	15 17 | 15 | 15	jmdict
押し隠す	15	34 36	15 | 15 34 | 15 36	jmdict
押し頂く	33	35 36	33 36 | 33 | 33 35	jmdict
押す	15 34	36	15 34 | 15 34 | 15 36	jmdict
押っ被さる	15	17	15 | 15 | 15 17	jmdict
担ぎ上げる	15 36	33	15 36 | 15 33 | 15 36	jmdict
拐かす	34	35 36	34 | 34 36 | 34 35	jmdict
拗ける	13 30	15	13 30 | 13 30 | 15 30	jmdict
拗らす	15	13	13 15 | 15 | 15	jmdict
拗れる	15 35	13	15 35 | 15 35 | 13 15	jmdict
拘う	35	30	30 35 | 35 | 35	jmdict
招き寄せる	15 17	35	15 17 | 15 17 | 15 35	jmdict
招く	35	36	35 36 | 35 | 35	jmdict
拝む	31 33	36	33 36 | 31 33 | 31 33	jmdict
括る	15	33	15 | 15 | 15 33	jmdict
括れる	15	13	15 | 13 15 | 15	jmdict
拭い去る	15	33	15 33 | 15 | 15	jmdict
拭い取る	15	33	15 | 15 | 15 33	jmdict
拵える	32 33	15	32 33 | 15 32 33 | 32 33	jmdict
拾い出す	15	37	15 | 15 | 15 37	jmdict
持ちこたえる	34	13 14 15	13 15 | 14 34 | 34	jmdict
持ち上げる	15	36	15 | 15 | 15 36	jmdict
持ち出す	15 34	17	15 17 | 15 34 | 15 34	jmdict
持ち去る	15 37	17	15 37 | 15 17 | 15 37	jmdict
持ち合う	35	19	19 35 | 35 | 35	jmdict
持ち回る	15 36	37	15 37 | 15 36 | 15 36	jmdict
持ち扱う	33	15 34	33 | 33 34 | 15 33	jmdict
持ち歩く	15 33	17	33 | 15 17 | 15 33	jmdict
持ち続ける	15	37	15 | 15 | 15 37	jmdict
持つ	37	15	37 | 15 37 | 37	jmdict
持てる	13 34	14 37	13 34 | 13 34 | 14 37	jmdict
指差す	33	15 17 31	15 33 | 33 | 17 31	jmdict
指折り数える	19	30	19 30 | 19 | 19	jmdict
挙がる	15	34	15 34 | 15 | 15	jmdict
挟み込む	15	17	15 17 | 15 | 15	jmdict
挫く	15 34	30	15 34 | 15 34 | 15 30	jmdict
挫ける	34	13	34 | 34 | 13 34	jmdict
振られる	35	30	35 | 35 | 30 35	jmdict
振りかざす	15 33	36	15 33 | 15 33 | 15 36	jmdict
振り下ろす	15	33	15 33 | 15 | 15	jmdict
振り付ける	32 33	15	32 33 | 15 32 | 32 33	jmdict
振り出す	15	16 31 34	15 31 | 15 16 | 15 34	jmdict
振り向く	15 33	17	15 33 | 15 33 | 15 17	jmdict
振り当てる	37	15	37 | 37 | 15 37	jmdict
振り払う	15	33 34	15 | 15 34 | 15 33	jmdict
振り抜く	15 33	34	15 34 | 15 33 | 15 33	jmdict
振り放す	15	35	15 | 15 35 | 15	jmdict
振り混ぜる	15	33	15 | 15 33 | 15	jmdict
振り立てる	15 34	36	15 34 | 15 34 | 15 36	jmdict
振り絞る	15	30	15 30 | 15 | 15	jmdict
振り返す	30	15 33	30 33 | 15 30 | 30	jmdict
振り遅れる	16	15 34	15 16 | 16 | 16 34	jmdict
振るう	15 34	36	15 34 | 15 34 36 | 15 34	jmdict
振舞う	33 34	35	33 34 | 33 34 | 33 35	jmdict
挺す	34	15	34 | 34 | 15 34	jmdict
挽き割る	15	38	15 | 15 38 | 15	jmdict
挿げる	15	33	15 | 15 33 | 15	jmdict
挿す	15	17	15 | 15 17 | 15	jmdict
挿れる	15	17	15 17 | 15 | 15	jmdict
捉える	30	34	30 | 30 34 | 30	jmdict
捌く	15 38	34 37	15 38 | 15 34 38 | 15 37 38	jmdict
捏ねくり返す	15 33	30	15 33 | 15 30 | 15 33	jmdict
捕まえる	34	15 35 36	15 34 | 34 36 | 34 35	jmdict
捕まる	34	15 35 36	34 35 | 34 36 | 15 34	jmdict
捕れる	34	15 37	34 | 15 34 | 34 37	jmdict
捗る	15 34	16	15 34 | 15 16 | 15 34	jmdict
捧げる	15 37	33 34	15 34 | 15 37 | 33 37	jmdict
捧げ持つ	33	34	33 | 33 | 33 34	jmdict
捨てる	15 37	34	15 37 | 15 34 | 15 37	jmdict
捨て置く	15 34	33	15 33 | 15 34 | 15 34	jmdict
据え付ける	15	17 33	15 33 | 15 17 | 15	jmdict
捻くる	15	33	15 | 15 33 | 15	jmdict
捻る	15	33	15 33 | 15 | 15	jmdict
掃き清める	33	15 38	33 | 33 38 | 15 33	jmdict
掃く	33	15	33 | 15 33 | 33	jmdict
掏る	15 34	37	15 34 | 15 34 | 15 37	jmdict
排す	15	36	15 | 15 | 15 36	jmdict
掘り返す	15	38	15 38 | 15 | 15	jmdict
掘り進む	15	38	15 38 | 15 | 15	jmdict
掛ける	15 37	33	15 37 | 15 37 | 15 33 37	jmdict
掛け合う	35	31	35 | 35 | 31 35	jmdict
掛け合わす	35	15	35 | 35 | 15 35	jmdict
掛け合わせる	15	32	15 32 | 15 | 15	jmdict
掛け持つ	38	34	34 38 | 38 | 38	jmdict
掛け違う	15	11	11 15 | 15 | 15	jmdict
掠める	15	37	15 | 15 37 | 15	jmdict
掠め奪う	15 37	34	15 37 | 15 37 | 34 37	jmdict
探し回る	15 30	34	15 30 | 30 34 | 15 30	jmdict
探す	34	30	34 | 30 34 | 34	jmdict
探り出す	15 30	34	15 30 | 15 30 | 30 34	jmdict
探り回る	15 30	34	15 30 | 15 30 | 30 34	jmdict
接ぐ	15	35	15 35 | 15 | 15	jmdict
措く	15	34	15 | 15 | 15 34	jmdict
掴ませる	15 37	34	15 37 | 15 34 | 15 37	jmdict
掴む	15	33 37	15 37 | 15 33 | 15	jmdict
掻い摘む	15	34	15 | 15 | 15 34	jmdict
掻い潜る	15 34	17	15 34 | 15 34 | 15 17	jmdict
掻い繰る	15	33	15 33 | 15 | 15	jmdict
掻き切る	15	33	15 33 | 15 | 15	jmdict
掻き均す	15	33	15 | 15 | 15 33	jmdict
掻き消える	15	12	15 | 15 | 12 15	jmdict
掻っ払う	15	33	15 | 15 | 15 33	jmdict
掻っ捌く	15 33	34	15 33 | 15 34 | 15 33	jmdict
揃う	13 15	11	13 15 | 11 15 | 13 15	jmdict
揃える	15	19	15 | 15 19 | 15	jmdict
揉まれる	15 35	34	15 35 | 15 34 | 15 35	jmdict
揉みしだく	15	33	15 | 15 33 | 15	jmdict
揉み出す	15	33	15 33 | 15 | 15	jmdict
揉み立てる	15	35 38	15 | 15 35 | 15 38	jmdict
描き溜める	32	15	32 | 15 32 | 32	jmdict
提げる	15	33	15 | 15 33 | 15	jmdict
揚げる	15 33	37	15 33 | 15 33 37 | 15 33	jmdict
握らす	15 33	36	15 33 | 15 33 | 36	jmdict
握らせる	15 33	34	15 33 | 15 34 | 15 33	jmdict
握りつぶす	15	34	15 34 | 15 | 15	jmdict
握り合う	35	33	35 | 35 | 33 35	jmdict
握り締める	33	15	15 33 | 33 | 33	jmdict
握り返す	15	33 35	15 35 | 15 33 | 15	jmdict
揺さぶる	15	35	15 | 15 35 | 15	jmdict
揺らめく	15	50	15 | 15 50 | 15	jmdict
揺り動く	15	50	15 50 | 15 | 15	jmdict
揺り落とす	15	17	15 | 15 17 | 15	jmdict
揺り起こす	15	30 33	15 | 15 30 | 15 33	jmdict
揺り返す	15	35	15 | 15 35 | 15	jmdict
揺るぐ	15	13	15 | 13 15 | 15	jmdict
揺れる	15	50	15 | 15 50 | 15	jmdict
揺れ動く	15	50	15 | 15 50 | 15	jmdict
損なう	15 19	37	15 19 | 15 19 | 15 37	jmdict
携える	33	37	33 37 | 33 | 33	jmdict
携わる	38	33 34	34 38 | 33 38 | 38	jmdict
摂る	33 57	56	33 57 | 33 57 | 33 56	jmdict
摘み取る	15	37 38	15 38 | 15 37 | 15	jmdict
撃ち合う	35	15	35 | 15 35 | 35	jmdict
撃ち払う	15 35	34	15 35 | 15 34 | 15 35	jmdict
撒く	15	17	15 17 | 15 | 15	jmdict
撓む	15	13	15 | 15 | 13 15	jmdict
撓る	15	13	15 | 15 | 13 15	jmdict
撚り合わせる	15	33	15 | 15 33 | 15	jmdict
撚る	15	33	15 33 | 15 | 15	jmdict
撥ねる	15	35	15 | 15 35 | 15	jmdict
撫ぜる	33	56	33 56 | 33 | 33	jmdict
撫でさする	33	56	33 56 | 33 | 33	jmdict
撫で上げる	33	15	33 | 33 | 15 33	jmdict
撫で下ろす	33	15	15 33 | 33 | 33	jmdict
撫で回す	33	15	33 | 33 | 15 33	jmdict
撮りためる	32	15 37	32 | 32 37 | 15 32	jmdict
撮り直す	15 32	34	15 32 | 32 34 | 15 32	jmdict
擡げる	15	17	15 | 15 17 | 15	jmdict
擤む	56	33	56 | 56 | 33 56	jmdict
擦り上げる	15	33	15 | 15 33 | 15	jmdict
擦り付ける	15 35	36	15 36 | 15 35 | 15 35	jmdict
擦り切れる	15	51	15 | 15 | 15 51	jmdict
擽る	15 56	30	15 56 | 15 56 | 30 56	jmdict
攣る	56	57	56 | 56 57 | 56	jmdict
攣れる	56	15 57	56 57 | 15 56 | 56	jmdict
支う	14	15 36	14 15 | 14 | 14 36	jmdict
支える	14 36	34	14 34 36 | 14 36 | 14 36	jmdict
攻めあぐむ	13 34	35	34 35 | 13 34 | 13 34	jmdict
攻め上る	15 35	34	15 35 | 15 35 | 15 34 35	jmdict
攻め入る	34 35	15	34 35 | 15 35 | 34 35	jmdict
攻め取る	34 35	15	15 34 35 | 34 35 | 34 35	jmdict
攻め抜く	34 35	15	34 35 | 34 35 | 15 35	jmdict
攻め滅ぼす	35 36	34	35 36 | 34 36 | 35 36	jmdict
攻め立てる	15 35	34	15 35 | 15 35 | 34 35	jmdict
攻め落とす	15 34 35	36	15 34 36 | 15 35 | 34 35	jmdict
放っとく	34	15	34 | 15 | 34	jmdict
放り投げる	15	34	15 | 15 | 15 34	jmdict
放り込む	15	17	15 17 | 15 | 15	jmdict
放る	15	34	15 | 15 | 15 34	jmdict
救い上げる	34	35 37	34 35 | 34 | 34 37	jmdict
救う	34	35	34 35 | 34 | 34	jmdict
教え導く	30 31	36	30 31 | 30 31 | 30 36	jmdict
教え諭す	30 36	31	30 31 | 30 36 | 30 36	jmdict
散じる	15	12	15 | 12 15 | 15	jmdict
散ずる	15	17	15 | 15 | 15 17	jmdict
散らかす	15	33	15 | 15 33 | 15	jmdict
散り始める	15	50 57	15 57 | 15 | 15 50	jmdict
散り敷く	15	17	15 | 15 17 | 15	jmdict
散り残る	15	12 57	12 | 15 57 | 15	jmdict
散る	15	17 50 57	15 57 | 15 17 | 15 50	jmdict
敬す	36	30	36 | 30 36 | 36	jmdict
数え上げる	19 31	34	31 34 | 19 | 19 31	jmdict
数え直す	30	19	30 | 19 30 | 30	jmdict
数に入れる	11	34	11 | 11 | 11 34	jmdict
敵う	34 35	13	13 34 | 34 35 | 34 35	jmdict
敷き詰める	15 17	33	15 17 | 15 33 | 15 17	jmdict
斬りかかる	15 35	34	15 35 | 15 35 | 15 34 35	jmdict
断ずる	10 31	34	10 34 | 10 31 | 10 31	jmdict
断る	31 34	35	31 34 | 31 34 | 34 35	jmdict
方向付ける	15	17 36	15 | 15 36 | 15 17	jmdict
施す	34 37	36	34 37 | 34 36 | 34 37	jmdict
旅立つ	15 17	33	15 33 | 15 17 | 15 17	jmdict
早まる	16	15	15 16 | 16 | 16	jmdict
明かす	31	34	31 | 31 34 | 31	jmdict
明け残る	16	15	16 | 16 | 15 16	jmdict
明る	15 50	13	13 50 | 15 | 15 50	jmdict
映り込む	15	17 50	15 17 | 15 50 | 15	jmdict
時めく	34	16 30	16 34 | 30 34 | 34	jmdict
晒す	15 31	33 36	15 31 | 15 31 36 | 15 33	jmdict
晴れる	15 50	52	50 | 15 50 | 15 50 52	jmdict
晴れ渡る	50 52	15	15 52 | 50 52 | 50 52	jmdict
暈ける	15 51	50	15 50 | 15 51 | 15 51	jmdict
暈す	15	32 33	15 33 | 15 | 15 32	jmdict
暑がる	30	56	30 | 30 | 30 56	jmdict
暮れかける	15 16	52	15 16 52 | 15 16 | 15 16	jmdict
暮れなずむ	16 50	15 52	50 52 | 15 16 | 16 50	jmdict
暮れる	16 52	15 50	16 50 | 16 52 | 15 16 52	jmdict
暮れ果てる	15 16	52	15 52 | 15 16 | 15 16	jmdict
暴き出す	15 31 34	30	31 34 | 15 31 34 | 15 30	jmdict
暴く	31	15 34	31 34 | 15 31 | 31	jmdict
暴れだす	15 34	30 33	15 34 | 15 34 | 15 30 33	jmdict
暴れる	15 34	30	30 34 | 15 34 | 15 34	jmdict
暴れ狂う	15 34	30 35	15 34 35 | 15 30 34 | 15 34	jmdict
曇らす	15 50	51	15 51 | 15 50 | 15 50	jmdict
曇る	15 50	51	15 50 | 50 51 | 15 50	jmdict
曲がる	15	13 17	15 17 | 15 | 13 15	jmdict
書きなぐる	32	31	31 32 | 32 | 32	jmdict
書き下ろす	32	31	32 | 32 | 31 32	jmdict
書き並べる	31 32	15	15 31 32 | 31 32 | 31 32	jmdict
書き付ける	31 32	15	15 32 | 31 32 | 31 32	jmdict
書き伸ばす	32	31	31 32 | 32 | 32	jmdict
書き入れる	15 32	31	32 | 15 31 | 15 32	jmdict
書き写す	32	31	31 32 | 32 | 32	jmdict
書き出す	31 32	15	15 31 32 | 31 32 | 31 32	jmdict
書き分ける	32	15 31	15 32 | 31 32 | 32	jmdict
書き加える	32	15 31	32 | 31 32 | 15 32	jmdict
書き始める	15 32	31	15 32 | 15 31 | 15 32	jmdict
書き尽くす	15 32	31	15 32 | 31 32 | 15 32	jmdict
書き抜く	32	31	31 32 | 32 | 32	jmdict
書き散らす	32	15	32 | 32 | 15 32	jmdict
書き残す	32	15 31	32 | 15 32 | 31 32	jmdict
書き流す	31 32	15	15 32 | 31 32 | 31 32	jmdict
書き添える	32	15 31	32 | 15 32 | 31 32	jmdict
書き溜める	32	31	31 32 | 32 | 32	jmdict
書き漏らす	32	15 31	32 | 15 32 | 31	jmdict
書き続ける	31 32	33	31 32 | 32 33 | 31 32	jmdict
書き綴る	32	31	31 32 | 32 | 32	jmdict
書き誤る	32	15 31	15 32 | 32 | 31	jmdict
書き間違える	32	15 34	32 34 | 15 32 | 32	jmdict
書き集める	32	15 31	32 | 15 32 | 31 32	jmdict
書き飛ばす	31 32	15	15 32 | 31 32 | 31 32	jmdict
有り合う	12 37	19	12 37 | 12 37 | 12 19	jmdict
有無相通じる	35 37	11	35 37 | 11 35 | 37	jmdict
服む	30	33	30 | 30 | 33	jmdict
望む	30	34	30 | 30 | 30 34	jmdict
末枯れる	57	15	57 | 57 | 15 57	jmdict
朽ちる	15 57	50	15 57 | 15 57 | 15 50	jmdict
朽ち果てる	15 57	12	15 57 | 12 15 | 15 57	jmdict
来す	15	12	15 | 15 | 12 15	jmdict
来合わせる	15	17 35	15 35 | 15 17 | 15	jmdict
来向かう	15 17	35	15 17 | 15 17 | 15 35	jmdict
来掛かる	15	16	15 | 15 | 15 16	jmdict
果せる	34	15	34 | 34 | 15 34	jmdict
果たし合う	35	34	35 | 35 | 34 35	jmdict
果てる	15	57	15 | 15 57 | 15	jmdict
枝る	15	57	15 | 15 | 15 57	jmdict
架かる	12 15	17	12 15 | 15 17 | 12 15	jmdict
染みとおる	15	17	15 | 15 | 15 17	jmdict
染みる	15	51	15 51 | 15 | 15	jmdict
染み出す	15	17	15 | 15 17 | 15	jmdict
染め付ける	15 32	30	15 32 | 15 30 | 15 32	jmdict
染め返す	15	38	15 | 15 38 | 15	jmdict
栄える	15 38	13	13 38 | 15 38 | 15 38	jmdict
格式ばる	13	33	13 | 13 33 | 13	jmdict
桁上げる	19	15	19 | 15 19 | 19	jmdict
梳る	33	15	33 | 33 | 15 33	jmdict
棒で殴る	15 34	35	15 34 | 15 34 | 15 34 35	jmdict
棚引く	15 52	50	15 52 | 15 50 | 15 52	jmdict
棲む	33	17	33 | 17 33 | 33	jmdict
棹さす	15 17	33	15 17 | 15 33 | 15 17	jmdict
植え付ける	15 38	30	15 38 | 15 30 | 15 38	jmdict
植わる	15 57	38	15 38 | 15 57 | 15 57	jmdict
楯突く	35	36	35 | 35 | 35 36	jmdict
構う	35	33	35 | 35 | 33 35	jmdict
欠かす	19	15	19 | 19 | 15 19	jmdict
欠く	19	12	19 | 19 | 12 19	jmdict
欹てる	15	56	15 56 | 15 | 15	jmdict
歌いまくる	32	31 33	31 32 | 32 | 32 33	jmdict
歌い合う	31 35	32	31 35 | 31 35 | 32 35	jmdict
歌い始める	15 32	31	15 32 | 15 32 | 15 31	jmdict
歌い込む	31 32	15	31 32 | 31 32 | 15 32	jmdict
止す	15 34	36	15 34 | 15 36 | 15 34	jmdict
武張る	13 33	30	13 33 | 30 33 | 13	jmdict
歩き出す	15 33	17	15 33 | 15 33 | 15 17	jmdict
歩き去る	15 33	17	15 33 | 15 33 | 15 17	jmdict
歩き続ける	15 17	33	15 33 | 17 | 15 17	jmdict
歩き通す	15 33	16	15 16 | 15 33 | 15 33	jmdict
歩み寄る	15 35	17	15 17 35 | 15 35 | 15 35	jmdict
歩み続ける	15 33	17	15 17 | 15 33 | 15 33	jmdict
歩む	17 33	15	17 33 | 17 33 | 15 17 33	jmdict
歪む	15	13	13 15 | 15 | 15	jmdict
歪める	15	13	15 | 13 15 | 15	jmdict
死にゆく	57	15	15 57 | 57 | 57	jmdict
死に変わる	57	15	57 | 15 57 | 57	jmdict
死に急ぐ	57	16 34	57 | 16 57 | 34 57	jmdict
死に掛ける	57	15	57 | 57 | 15 57	jmdict
死に損なう	57	15 34	15 57 | 34 57 | 57	jmdict
殉ずる	34 57	36	34 57 | 34 36 | 34 57	jmdict
殴りつける	15 35	34	15 34 | 15 35 | 15 35	jmdict
殴り倒す	15 34	35	15 35 | 15 34 | 15 34	jmdict
殴り殺す	15 34 57	35	15 35 57 | 34 57 | 15 34	jmdict
殴り飛ばす	15 34	35	15 34 | 15 34 | 15 35	jmdict
殺し合う	35	57	35 | 35 | 35 57	jmdict
殺気立つ	30	15	15 30 | 30 | 30	jmdict
毛羽立つ	15	50 56	15 50 | 15 | 15 56	jmdict
気取られる	30	31	30 | 30 | 30 31	jmdict
気圧される	30	36	30 | 30 | 30 36	jmdict
気色ばむ	30	33	30 | 30 | 30 33	jmdict
気負い込む	30	34	30 34 | 30 | 30	jmdict
気負う	30	34	30 34 | 30 | 30	jmdict
気遣う	30	33 35	30 | 30 33 | 30 35	jmdict
水がかかる	15	50	15 50 | 15 | 15	jmdict
求まる	12	19 34	12 | 12 34 | 12 19	jmdict
汚れる	15	13 51	15 51 | 13 15 | 15	jmdict
江川る		15 31 34	15 | 31 | 34	jmdict
汲み上げる	15	37	15 | 15 37 | 15	jmdict
汲み出す	15	33	15 | 15 | 15 33	jmdict
汲み分ける	15	19 34	15 19 | 15 | 15 34	jmdict
汲み取る	15 30	31	30 31 | 15 30 | 15 30	jmdict
汲む	15	30 33 37	15 33 | 15 37 | 15 30	jmdict
決す	10 34	36	10 34 | 10 34 | 34 36	jmdict
決まる	12 34	15	12 34 | 12 15 | 12 34	jmdict
決め付ける	30	34 36	30 36 | 30 | 30 34	jmdict
決定づける	15 34	11	15 34 | 15 34 | 11 15	jmdict
沈み込む	15	17 30	15 17 | 15 | 15 30	jmdict
沈む	15 30	17	15 30 | 15 17 | 15 30	jmdict
