word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
靡かせる	部分的に重なる	15 36	15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
響かす	部分的に重なる	31 50	15 30 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
響き渡る	部分的に重なる	15 31	15 50	いいえ	割れた	割れた	3	3	jmdict	はい
響く	部分的に重なる	31 50	30 50	いいえ	割れた	割れた	3	3	jmdict	はい
頼む	部分的に重なる	35 36	31 35	いいえ	割れた	割れた	3	3	jmdict	はい
飛び抜ける	部分的に重なる	15 34	13 15	いいえ	一致	一致	3	3	jmdict	はい
飛び退く	部分的に重なる	15 33	15 17	いいえ	一致	割れた	3	3	jmdict	いいえ
飛び退る	部分的に重なる	15 33	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
飛び離れる	部分的に重なる	15 17	11 17	いいえ	一致	割れた	3	3	jmdict	いいえ
食いすぎる	部分的に重なる	19 33	19 57	いいえ	一致	割れた	3	3	jmdict	いいえ
食い尽くす	部分的に重なる	15 19	19 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
食べ始める	部分的に重なる	15 33	15 57	いいえ	一致	割れた	3	3	jmdict	いいえ
食べ過ぎる	部分的に重なる	19 33	19 56	いいえ	割れた	割れた	3	3	jmdict	はい
食らいつく	部分的に重なる	15 35	35 56	いいえ	割れた	割れた	3	3	jmdict	はい
飲み残す	部分的に重なる	15 33	19 33	いいえ	一致	一致	3	3	jmdict	いいえ
飲み潰す	部分的に重なる	15 33	33 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
飲み込む	部分的に重なる	15 33	15 30 56 57	いいえ	割れた	割れた	3	3	jmdict	はい
飾り付ける	部分的に重なる	15 32	32 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
馳せる	部分的に重なる	15 17	15 30	いいえ	一致	割れた	3	3	jmdict	いいえ
駆けずり回る	部分的に重なる	15 33	15 17	いいえ	一致	一致	3	3	jmdict	いいえ
駆る	部分的に重なる	15 34	15 30	いいえ	割れた	割れた	3	3	jmdict	はい
騒ぎ出す	部分的に重なる	15 31	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
騒つく	部分的に重なる	31 35	30 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
高まる	部分的に重なる	15 19	15 30	いいえ	一致	割れた	3	3	jmdict	はい
鳴き出す	部分的に重なる	15 50	15 57	いいえ	一致	割れた	3	3	jmdict	いいえ
鴨る	部分的に重なる	34 35	35 37	いいえ	割れた	割れた	3	3	jmdict	いいえ
黒ずむ	部分的に重なる	15 50	15 51	いいえ	一致	一致	3	3	jmdict	はい
黒ばむ	部分的に重なる	15 50	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
黙り込む	部分的に重なる	31 33	15 31	いいえ	割れた	一致	3	3	jmdict	いいえ
かき曇る	包含	15 50 52	50	はい	割れた	割れた	3	3	jmdict	いいえ
しゃくり上げる	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
じゃら付く	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
すすり上げる	包含	33 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
そそり勃つ	包含	15 56	56	はい	一致	割れた	3	3	jmdict	いいえ
はげ上がる	包含	15 56	56	はい	一致	割れた	3	3	jmdict	いいえ
ぶっ殺す	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
べとつく	包含	13 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
やせ衰える	包含	15 56 57	56 57	はい	割れた	割れた	3	3	jmdict	いいえ
デブる	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
ピクつく	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
上枯れる	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
乱れ咲く	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
乾ききる	包含	15 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
乾く	包含	15 51	51	はい	一致	割れた	3	3	jmdict	はい
伝染る	包含	15 57	57	はい	一致	割れた	3	3	jmdict	いいえ
冴え輝く	包含	15 50	50	はい	一致	割れた	3	3	jmdict	いいえ
冷え入る	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
凍てつく	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
凍みる	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
凍りつく	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
凍れる	包含	15 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
匂い立つ	包含	15 50	50	はい	一致	割れた	3	3	jmdict	いいえ
呪い殺す	包含	30 57	57	はい	一致	割れた	3	3	jmdict	いいえ
咲きこぼれる	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
咲きそろう	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
咲き乱れる	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
咲き誇る	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
嗄らす	包含	56	15 56	はい	割れた	割れた	3	3	jmdict	いいえ
夏めく	包含	50	15 50	はい	割れた	割れた	3	3	jmdict	いいえ
太る	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	はい
孕む	包含	57	12 57	はい	一致	一致	3	3	jmdict	はい
巣立つ	包含	15 33 57	57	はい	割れた	割れた	3	3	jmdict	はい
干し殺す	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
干割れる	包含	15 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
引きつる	包含	15 56	56	はい	一致	割れた	3	3	jmdict	はい
引きつれる	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	はい
感染す	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
擦りむく	包含	15 56	56	はい	一致	一致	3	3	jmdict	いいえ
明る	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
暗れ塞がる	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
枯ればむ	包含	15 57	57	はい	一致	割れた	3	3	jmdict	いいえ
枯れ果てる	包含	15 57	57	はい	一致	割れた	3	3	jmdict	いいえ
死に別れる	包含	57	35 57	はい	一致	割れた	3	3	jmdict	いいえ
死に絶える	包含	57	12 57	はい	一致	割れた	3	3	jmdict	いいえ
殺める	包含	34 57	57	はい	割れた	一致	3	3	jmdict	いいえ
沸き上げる	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
治る	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
泣き頻る	包含	33 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
浴びる	包含	15 56	56	はい	一致	割れた	3	3	jmdict	はい
温まる	包含	15 51	51	はい	一致	割れた	3	3	jmdict	はい
湿す	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
湿る	包含	15 51	51	はい	割れた	一致	3	3	jmdict	はい
湿気る	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
潤む	包含	15 56	56	はい	一致	割れた	3	3	jmdict	はい
澄み渡る	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
灯る	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
灼く	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
点く	包含	15 51	51	はい	一致	割れた	3	3	jmdict	はい
焚く	包含	15 51	51	はい	割れた	一致	3	3	jmdict	はい
焦がす	包含	15 51	51	はい	一致	割れた	3	3	jmdict	はい
焦げる	包含	15 51	51	はい	割れた	一致	3	3	jmdict	はい
焼ける	包含	15 51	51	はい	一致	割れた	3	3	jmdict	はい
焼け焦げる	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
焼べる	包含	15 33 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
煮えたぎる	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
煮え立つ	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
煮立つ	包含	15 51	51	はい	一致	一致	3	3	jmdict	はい
熟れすぎる	包含	15 57	57	はい	一致	割れた	3	3	jmdict	いいえ
熟れる	包含	15 57	57	はい	一致	割れた	3	3	jmdict	いいえ
熾きる	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
熾す	包含	15 51	51	はい	一致	割れた	3	3	jmdict	いいえ
熾る	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
燃えたぎる	包含	51	30 51	はい	割れた	一致	3	3	jmdict	いいえ
燃えつく	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
燻す	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
燻べる	包含	15 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
燻らす	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
爛れる	包含	15 56 57	56	はい	割れた	割れた	3	3	jmdict	いいえ
生え出る	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
生え揃う	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
生き抜く	包含	34 57	57	はい	一致	一致	3	3	jmdict	いいえ
生き返る	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
生す	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
生む	包含	57	11 15 38 57	はい	一致	割れた	3	3	jmdict	はい
生やす	包含	15 57	57	はい	一致	一致	3	3	jmdict	はい
疲らす	包含	15 56	56	はい	割れた	一致	3	3	jmdict	いいえ
病み付く	包含	30 57	57	はい	割れた	一致	3	3	jmdict	いいえ
病む	包含	57	30 57	はい	一致	一致	3	3	jmdict	はい
痒がる	包含	30 56	56	はい	割れた	一致	3	3	jmdict	いいえ
痛がる	包含	30 56	56	はい	一致	一致	3	3	jmdict	いいえ
痩ける	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
癒える	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
相果てる	包含	15 57	57	はい	割れた	一致	3	3	jmdict	いいえ
看取る	包含	30 57	57	はい	一致	一致	3	3	jmdict	いいえ
眠らせる	包含	33 57	57	はい	割れた	一致	3	3	jmdict	いいえ
眠る	包含	33 57	57	はい	割れた	一致	3	3	jmdict	はい
眩む	包含	30 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
瞑る	包含	33 56	56	はい	割れた	割れた	3	3	jmdict	はい
立ち枯れる	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
筋張る	包含	56	15 56	はい	割れた	割れた	3	3	jmdict	いいえ
絶え入る	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
老ける	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
老け込む	包含	15 56 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
肥え太る	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
育つ	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
育む	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	はい
腫らす	包含	15 56	56	はい	割れた	一致	3	3	jmdict	いいえ
腫れる	包含	15 56	56	はい	割れた	一致	3	3	jmdict	はい
腫れ上がる	包含	15 56	56	はい	一致	割れた	3	3	jmdict	いいえ
膿む	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
舐る	包含	33 56	56	はい	割れた	一致	3	3	jmdict	いいえ
花開く	包含	15 57	57	はい	一致	一致	3	3	jmdict	いいえ
茂る	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
茹だる	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
萎れる	包含	15 57	57	はい	割れた	一致	3	3	jmdict	はい
蒸す	包含	33 51	51	はい	割れた	割れた	3	3	jmdict	はい
蒸れる	包含	15 51	51	はい	一致	一致	3	3	jmdict	いいえ
薫ずる	包含	15 51	51	はい	割れた	割れた	3	3	jmdict	いいえ
軋む	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
轟き渡る	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
轟く	包含	31 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
錆びる	包含	15 51	51	はい	一致	一致	3	3	jmdict	はい
震い付く	包含	15 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
震える	包含	15 56	56	はい	一致	割れた	3	3	jmdict	はい
青ざめる	包含	30 56	56	はい	割れた	割れた	3	3	jmdict	はい
響めく	包含	31 50	50	はい	割れた	割れた	3	3	jmdict	はい
食いしばる	包含	33 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
食われる	包含	15 57	57	はい	割れた	割れた	3	3	jmdict	いいえ
飢える	包含	57	30 57	はい	一致	割れた	3	3	jmdict	はい
飲み下す	包含	33 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
餌付く	包含	33 57	57	はい	割れた	一致	3	3	jmdict	いいえ
饐える	包含	15 51	51	はい	割れた	一致	3	3	jmdict	いいえ
鳥肌立つ	包含	30 56	56	はい	割れた	割れた	3	3	jmdict	いいえ
鳴り渡る	包含	15 50	50	はい	割れた	割れた	3	3	jmdict	いいえ
あざ笑う	包含	30 31 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
いかれる	包含	30	15 30	いいえ	一致	一致	3	3	jmdict	いいえ
いじくり回す	包含	15 33	15	いいえ	一致	一致	3	3	jmdict	いいえ
いじめ抜く	包含	34 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
いじり回す	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
いぶし出す	包含	15 34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
うねくる	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
えぐり出す	包含	15 30	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
おっ広げる	包含	15	15 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
おっ立てる	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
かき乱す	包含	15	15 30	いいえ	割れた	一致	3	3	jmdict	いいえ
かき口説く	包含	35	31 35	いいえ	割れた	一致	3	3	jmdict	いいえ
かき回す	包含	15	15 35	いいえ	一致	割れた	3	3	jmdict	はい
かき寄せる	包含	15 17	15	いいえ	一致	割れた	3	3	jmdict	いいえ
かき撫でる	包含	33	33 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
かき込む	包含	15 33	33	いいえ	一致	割れた	3	3	jmdict	いいえ
かき集める	包含	15 37	15	いいえ	一致	割れた	3	3	jmdict	いいえ
かき鳴らす	包含	15 32	32	いいえ	一致	割れた	3	3	jmdict	いいえ
かけ直す	包含	15	15 31	いいえ	一致	一致	3	3	jmdict	いいえ
かち上げる	包含	15 34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
かち合う	包含	15 35	11 15 35	いいえ	一致	割れた	3	3	jmdict	いいえ
かっこ付ける	包含	33 34	33	いいえ	割れた	一致	3	3	jmdict	いいえ
かっ飛ばす	包含	15 17	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
かなぐり捨てる	包含	15 34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
がたつく	包含	15 50	15	いいえ	一致	割れた	3	3	jmdict	いいえ
がなり立てる	包含	31 33	31	いいえ	一致	割れた	3	3	jmdict	いいえ
がぶり付く	包含	33	33 56	いいえ	一致	割れた	3	3	jmdict	いいえ
くぐり抜ける	包含	15 34	15 17 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
くっ付く	包含	15	11 15	いいえ	一致	割れた	3	3	jmdict	はい
くねる	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
くびり殺す	包含	15 57	15 56 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
くわえ込む	包含	15	15 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
ぐら付く	包含	13 15	15	いいえ	一致	割れた	3	3	jmdict	いいえ
こき落とす	包含	15 36	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
こぎ着ける	包含	15 34	34	いいえ	一致	割れた	3	3	jmdict	いいえ
こじ入れる	包含	15	15 17	いいえ	一致	割れた	3	3	jmdict	いいえ
こじ開ける	包含	15	14 15	いいえ	一致	割れた	3	3	jmdict	いいえ
こねくり回す	包含	15 33	15	いいえ	一致	一致	3	3	jmdict	いいえ
こね回す	包含	15	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
こね返す	包含	15 31	15	いいえ	一致	一致	3	3	jmdict	いいえ
こんがらがる	包含	13 15	13 15 30	いいえ	一致	割れた	3	3	jmdict	いいえ
ごちゃつく	包含	13 15	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
ごろつく	包含	33 34	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
ささくれる	包含	15	15 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
さざめく	包含	31 50	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
さす	包含	15 33	15 17 33 50	いいえ	一致	割れた	3	3	jmdict	はい
さらけ出す	包含	15 31	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
さらす	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	はい
ざらつく	包含	13 50	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
しがみ付く	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
しっくり行く	包含	13 15	13	いいえ	割れた	一致	3	3	jmdict	いいえ
して遣る	包含	15 34	34	いいえ	割れた	割れた	3	3	jmdict	いいえ
しな垂れる	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
しばく	包含	15 34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
しまい込む	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
しみ出る	包含	15	15 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
しょっ引く	包含	15 36	36	いいえ	割れた	割れた	3	3	jmdict	いいえ
し兼ねる	包含	13 34	13	いいえ	一致	割れた	3	3	jmdict	いいえ
し始める	包含	15 16	15	いいえ	一致	一致	3	3	jmdict	いいえ
し残す	包含	15	15 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
じゃれ合う	包含	33 35	35	いいえ	一致	割れた	3	3	jmdict	いいえ
じょっぴんかる	包含	15	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
すくい取る	包含	15 37	15	いいえ	割れた	一致	3	3	jmdict	いいえ
すっこける	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	いいえ
すっぱ抜く	包含	31 34	31	いいえ	一致	割れた	3	3	jmdict	いいえ
すっぽかす	包含	34	34 35	いいえ	一致	割れた	3	3	jmdict	いいえ
すっ転ぶ	包含	15 33	15	いいえ	一致	一致	3	3	jmdict	いいえ
すり替える	包含	15	11 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
すり替わる	包含	15	11 15	いいえ	一致	割れた	3	3	jmdict	いいえ
ずらす	包含	15 17	15 16 17	いいえ	一致	割れた	3	3	jmdict	はい
ずり下ろす	包含	15 17	15	いいえ	一致	割れた	3	3	jmdict	いいえ
ずり落ちる	包含	15 17	15	いいえ	一致	一致	3	3	jmdict	いいえ
ずれる	包含	15	11 15 16 17	いいえ	割れた	割れた	3	3	jmdict	はい
せびる	包含	37	35 37	いいえ	割れた	一致	3	3	jmdict	いいえ
せめぎ合う	包含	15 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
そぐう	包含	11 13	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
そそり立つ	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	いいえ
そっくり返る	包含	15 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
そり上げる	包含	15	15 56	いいえ	一致	割れた	3	3	jmdict	いいえ
そり立つ	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	いいえ
たじろぐ	包含	30	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
たたっ斬る	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	いいえ
たらし込む	包含	30 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
だまし取る	包含	34 37	37	いいえ	一致	一致	3	3	jmdict	いいえ
ちょろまかす	包含	34	34 37	いいえ	割れた	割れた	3	3	jmdict	いいえ
ちらつかせる	包含	15 31	15 31 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
ついて回る	包含	15 17	17	いいえ	割れた	一致	3	3	jmdict	いいえ
つまみ出す	包含	15	15 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
つり上がる	包含	15 19	15 17 19 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
てく	包含	15 17	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
とく	包含	15	15 30 31	いいえ	割れた	割れた	3	3	jmdict	はい
とっ散らかる	包含	15	13 15	いいえ	一致	一致	3	3	jmdict	いいえ
なぞる	包含	15	15 32	いいえ	割れた	割れた	3	3	jmdict	いいえ
なだれ落ちる	包含	15 50	15	いいえ	割れた	一致	3	3	jmdict	いいえ
にじみ出る	包含	15	15 30	いいえ	割れた	割れた	3	3	jmdict	いいえ
にらみ合わせる	包含	35	11 35	いいえ	一致	割れた	3	3	jmdict	いいえ
ぬたうつ	包含	33	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
ねじり上げる	包含	15	14 15	いいえ	一致	割れた	3	3	jmdict	いいえ
ねじ曲げる	包含	15	10 15	いいえ	一致	一致	3	3	jmdict	いいえ
ねじ込む	包含	15 34	15	いいえ	一致	一致	3	3	jmdict	いいえ
のさばる	包含	15 34 36	15 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
のぼせ上がる	包含	30 56	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
はぎ合わせる	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
はぐらかす	包含	31 35	35	いいえ	一致	割れた	3	3	jmdict	いいえ
はじき出す	包含	15	15 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
はためく	包含	15 50	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
はめ込む	包含	15	15 17	いいえ	割れた	一致	3	3	jmdict	いいえ
はる	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	はい
はわく	包含	15 33	33	いいえ	割れた	一致	3	3	jmdict	いいえ
ばたつく	包含	15	15 33	いいえ	一致	一致	3	3	jmdict	いいえ
ばっくれる	包含	34 35	34	いいえ	割れた	一致	3	3	jmdict	いいえ
ばら撒く	包含	15 37	15	いいえ	割れた	一致	3	3	jmdict	はい
ひしめき合う	包含	35	17 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
ひた走る	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
ひっ捕らえる	包含	34 36	34	いいえ	一致	割れた	3	3	jmdict	いいえ
ひねくり回す	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
ひび割れる	包含	15	15 51	いいえ	一致	一致	3	3	jmdict	いいえ
ひょろける	包含	15 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
ひょろつく	包含	15	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
ひれ伏す	包含	33 36	33	いいえ	割れた	一致	3	3	jmdict	いいえ
ふらつく	包含	15	15 30 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
ふるい落とす	包含	15	15 34	いいえ	割れた	一致	3	3	jmdict	いいえ
ふんぞり返る	包含	33 36	33	いいえ	割れた	一致	3	3	jmdict	いいえ
ふん縛る	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
ぶち上げる	包含	15 31 34	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
ぶち当たる	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	いいえ
ぶち抜く	包含	15 34	15	いいえ	一致	割れた	3	3	jmdict	いいえ
ぶった切る	包含	15 34	15	いいえ	割れた	一致	3	3	jmdict	いいえ
ぶっち切る	包含	15	15 34	いいえ	割れた	割れた	3	3	jmdict	いいえ
ぶっ倒れる	包含	15 57	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
ぶっ叩く	包含	15 34 35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
ぶっ掛ける	包含	15	15 51	いいえ	一致	割れた	3	3	jmdict	いいえ
ぶっ放す	包含	15 34	15	いいえ	割れた	一致	3	3	jmdict	いいえ
ぶら下がる	包含	15 17	17	いいえ	一致	割れた	3	3	jmdict	はい
ぶり返す	包含	15	15 57	いいえ	一致	一致	3	3	jmdict	いいえ
ぶん回す	包含	15 33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
へし曲げる	包含	15	14 15	いいえ	一致	割れた	3	3	jmdict	いいえ
へたり込む	包含	15 33	33	いいえ	一致	一致	3	3	jmdict	いいえ
ほくそ笑む	包含	30 33	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
ほつく	包含	15 33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
ぼやかす	包含	15	15 31	いいえ	割れた	割れた	3	3	jmdict	いいえ
まう	包含	15	15 33	いいえ	一致	割れた	3	3	jmdict	はい
まかり越す	包含	15 17	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
まかり通る	包含	34 36	34	いいえ	割れた	割れた	3	3	jmdict	いいえ
みっける	包含	30	12 30	いいえ	一致	割れた	3	3	jmdict	いいえ
むかつく	包含	30	30 56	いいえ	一致	割れた	3	3	jmdict	いいえ
むさぼり読む	包含	30 31	31	いいえ	割れた	一致	3	3	jmdict	いいえ
むしり取る	包含	15	15 37	いいえ	割れた	一致	3	3	jmdict	いいえ
むせび泣く	包含	30 33	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
めくり上げる	包含	15	15 17	いいえ	一致	割れた	3	3	jmdict	いいえ
めくれ上がる	包含	15	15 17	いいえ	一致	割れた	3	3	jmdict	いいえ
めぐり合う	包含	15 35	35	いいえ	一致	一致	3	3	jmdict	はい
もぎ取る	包含	15	15 37	いいえ	一致	割れた	3	3	jmdict	いいえ
もたれ合う	包含	15 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
もつれ込む	包含	15 35	15	いいえ	一致	割れた	3	3	jmdict	いいえ
もみ合う	包含	15 35	35	いいえ	割れた	一致	3	3	jmdict	いいえ
もみ込む	包含	15 33	15	いいえ	一致	割れた	3	3	jmdict	いいえ
やせ細る	包含	15 56 57	15 56	いいえ	割れた	一致	3	3	jmdict	いいえ
やり出す	包含	15 34	15	いいえ	一致	一致	3	3	jmdict	いいえ
やり始める	包含	15 34	15	いいえ	割れた	一致	3	3	jmdict	いいえ
やり込める	包含	34 35	35	いいえ	一致	一致	3	3	jmdict	いいえ
やり過ぎる	包含	19 34	19	いいえ	一致	一致	3	3	jmdict	いいえ
よる	包含	11 17	11 15 17	いいえ	割れた	割れた	3	3	jmdict	はい
アピる	包含	31 34	31	いいえ	割れた	一致	3	3	jmdict	いいえ
イキる	包含	30 33	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
ウィキる	包含	30 31	30	いいえ	一致	割れた	3	3	jmdict	いいえ
ギャグる	包含	31 32	32	いいえ	一致	一致	3	3	jmdict	いいえ
ググる	包含	30 31	30	いいえ	一致	一致	3	3	jmdict	いいえ
ケチる	包含	37	19 37	いいえ	一致	一致	3	3	jmdict	いいえ
ゲロる	包含	31	31 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
サボる	包含	33 34	34	いいえ	割れた	割れた	3	3	jmdict	はい
テロる	包含	34 35	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
デコる	包含	32 33	32	いいえ	割れた	一致	3	3	jmdict	いいえ
ド突く	包含	15 35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
ハモる	包含	31 32	32	いいえ	一致	割れた	3	3	jmdict	いいえ
バズる	包含	31 38	31	いいえ	割れた	一致	3	3	jmdict	いいえ
